Date,Campaign,Marketing Channel,Impressions,Clicks,CTR,Landing Page Visits,Leads,Qualified Leads,Customers,Conversion Rate,Revenue,Cost,ROI,Country,Device,Age Group,Gender,Campaign Type
2025-10-26,Festive Mega Offer,Google Ads,25930,1854,7.15,1728,587,341,127,0.4898,31908.49,1550.91,1957.4,United States,Desktop,18-24,Female,Conversion
2025-10-26,Anniversary Sale,TikTok Ads,11302,573,5.0699,491,105,47,13,0.115,746.92,315.23,136.94,Australia,Tablet,55+,Female,Retargeting
2025-10-28,Flash Weekend Deal,YouTube Ads,19883,838,4.2147,731,201,108,25,0.1257,4576.14,719.25,536.24,UAE,Mobile,45-54,Female,Conversion
2025-10-28,Flash Weekend Deal,Affiliate,13086,535,4.0883,452,140,58,19,0.1452,1709.94,339.27,404.01,United States,Mobile,25-34,Female,Awareness
2025-10-29,Mid-Season Sale,Organic Search,15118,856,5.6621,778,261,137,39,0.258,8591.98,128.55,6583.77,India,Desktop,45-54,Female,Consideration
2025-10-30,Customer Win-Back,YouTube Ads,24164,981,4.0598,805,153,63,16,0.0662,3032.05,1006.14,201.35,United States,Mobile,18-24,Male,Conversion
2025-10-31,Free Trial Signup,Facebook Ads,27565,1090,3.9543,930,269,139,35,0.127,5599.83,1005.56,456.89,Singapore,Mobile,35-44,Other,Consideration
2025-10-31,Customer Win-Back,Facebook Ads,16287,874,5.3662,729,172,100,33,0.2026,5231.1,424.36,1132.7,Australia,Mobile,18-24,Female,Conversion
2025-11-01,Back to School,Email Marketing,35116,3271,9.3148,3012,1027,499,266,0.7575,27817.36,362.62,7571.22,United States,Desktop,25-34,Male,Conversion
2025-11-01,Brand Awareness Drive,Instagram Ads,32923,945,2.8703,840,225,171,79,0.24,12653.43,641.76,1871.68,Australia,Mobile,35-44,Male,Conversion
2025-11-02,Loyalty Rewards Push,YouTube Ads,33113,911,2.7512,769,209,95,26,0.0785,2251.61,701.33,221.05,United States,Desktop,45-54,Female,Retargeting
2025-11-02,Free Trial Signup,Affiliate,29847,1553,5.2032,1241,293,174,41,0.1374,5262.05,978.67,437.67,India,Mobile,18-24,Female,Retargeting
2025-11-02,App Install Campaign,TikTok Ads,33244,1855,5.58,1412,241,75,22,0.0662,2443.21,856.25,185.34,Singapore,Desktop,18-24,Female,Retargeting
2025-11-02,Flash Weekend Deal,Google Ads,31101,1351,4.3439,1256,385,222,91,0.2926,14389.62,1906.03,654.95,India,Desktop,45-54,Male,Awareness
2025-11-03,Customer Win-Back,LinkedIn Ads,13955,485,3.4755,442,179,111,55,0.3941,15581.52,1236.76,1159.87,Australia,Tablet,25-34,Female,Consideration
2025-11-05,Lead Gen Webinar,Google Ads,26898,1457,5.4168,1360,421,223,85,0.316,15171.51,1531.34,890.73,India,Desktop,18-24,Female,Retargeting
2025-11-05,Free Trial Signup,Organic Search,9622,580,6.0279,510,204,140,63,0.6547,4197.03,100.54,4074.49,India,Mobile,25-34,Female,Consideration
2025-11-06,Product Launch Q3,Email Marketing,39048,2778,7.1143,2590,926,455,212,0.5429,33902.82,131.7,25642.46,UAE,Mobile,18-24,Female,Loyalty
2025-11-06,Loyalty Rewards Push,Email Marketing,25255,1297,5.1356,1081,447,259,123,0.487,8975.47,138.35,6387.51,Australia,Desktop,18-24,Female,Awareness
2025-11-06,Cart Abandonment Recovery,Facebook Ads,32805,1284,3.914,1131,377,234,78,0.2378,6992.92,561.37,1145.69,United States,Mobile,35-44,Male,Awareness
2025-11-06,Brand Awareness Drive,Instagram Ads,10016,322,3.2149,275,54,22,9,0.0899,914.06,125.08,630.78,India,Desktop,25-34,Female,Consideration
2025-11-06,Lead Gen Webinar,TikTok Ads,17115,910,5.317,809,100,33,4,0.0234,418.55,401.21,4.32,UAE,Mobile,25-34,Male,Awareness
2025-11-06,New Year Kickoff,Organic Search,23186,1329,5.7319,1217,452,279,148,0.6383,15164.11,37.57,40262.28,India,Mobile,45-54,Female,Conversion
2025-11-06,Anniversary Sale,Affiliate,27442,1094,3.9866,930,268,165,54,0.1968,6022.55,573.65,949.86,Canada,Mobile,25-34,Female,Awareness
2025-11-06,Lead Gen Webinar,Google Ads,28182,2129,7.5545,1984,692,418,154,0.5464,18364.64,1237.93,1383.5,Germany,Desktop,55+,Female,Conversion
2025-11-07,Anniversary Sale,LinkedIn Ads,14362,390,2.7155,363,101,80,26,0.181,8730.78,1040.73,738.91,UAE,Mobile,18-24,Male,Consideration
2025-11-07,Summer Sale Blast,YouTube Ads,10188,308,3.0232,229,52,29,9,0.0883,655.83,184.61,255.25,United Kingdom,Mobile,35-44,Male,Consideration
2025-11-08,Brand Awareness Drive,Google Ads,36949,2402,6.5009,2127,453,273,115,0.3112,18217.61,1386.22,1214.19,India,Desktop,35-44,Male,Conversion
2025-11-09,Product Launch Q3,TikTok Ads,11970,427,3.5673,364,78,31,7,0.0585,865.74,202.84,326.81,India,Mobile,25-34,Male,Conversion
2025-11-09,Lead Gen Webinar,Facebook Ads,19578,824,4.2088,738,155,79,29,0.1481,2610.84,367.5,610.43,UAE,Mobile,35-44,Female,Awareness
2025-11-09,Anniversary Sale,Google Ads,31495,1784,5.6644,1698,447,310,98,0.3112,9104.18,2487.18,266.04,India,Desktop,25-34,Female,Awareness
2025-11-09,Loyalty Rewards Push,TikTok Ads,30545,1591,5.2087,1276,276,137,33,0.108,1442.41,889.02,62.25,India,Mobile,45-54,Other,Awareness
2025-11-10,Anniversary Sale,LinkedIn Ads,25368,500,1.971,479,135,96,30,0.1183,7593.02,1107.02,585.9,United Kingdom,Mobile,25-34,Female,Conversion
2025-11-10,Holiday Gift Guide,Organic Search,30202,1449,4.7977,1347,509,317,103,0.341,23286.8,57.0,40754.04,United States,Desktop,35-44,Male,Loyalty
2025-11-10,Flash Weekend Deal,TikTok Ads,25280,1225,4.8457,977,277,139,41,0.1622,3980.36,485.64,719.61,India,Mobile,18-24,Male,Awareness
2025-11-11,Influencer Collab,Organic Search,23963,1196,4.991,1184,511,263,117,0.4883,12236.84,39.39,30965.85,United States,Desktop,18-24,Male,Consideration
2025-11-11,App Install Campaign,Google Ads,29534,2066,6.9953,1924,539,383,134,0.4537,19319.44,1226.55,1475.1,Canada,Mobile,18-24,Female,Awareness
2025-11-11,Free Trial Signup,TikTok Ads,24149,1233,5.1058,1079,231,68,18,0.0745,2565.68,637.95,302.18,India,Mobile,25-34,Female,Awareness
2025-11-11,Product Launch Q1,Google Ads,23256,1136,4.8848,1000,339,200,59,0.2537,11794.62,972.25,1113.13,India,Mobile,55+,Male,Conversion
2025-11-11,Mid-Season Sale,Organic Search,23135,858,3.7087,807,347,161,66,0.2853,12050.13,116.52,10241.68,Canada,Desktop,25-34,Male,Awareness
2025-11-11,Anniversary Sale,Referral,17940,1054,5.8751,974,406,272,158,0.8807,44223.12,28.05,157558.18,India,Desktop,25-34,Female,Awareness
2025-11-11,Summer Sale Blast,Email Marketing,25718,2070,8.0488,1816,667,328,79,0.3072,13447.9,194.21,6824.41,India,Mobile,25-34,Male,Awareness
2025-11-11,Influencer Collab,Referral,24072,1613,6.7007,1534,545,392,163,0.6771,14235.82,39.46,35976.58,United States,Tablet,18-24,Other,Conversion
2025-11-12,Festive Mega Offer,Facebook Ads,34898,1298,3.7194,1057,310,162,70,0.2006,4224.88,864.24,388.85,India,Desktop,25-34,Male,Loyalty
2025-11-12,Referral Bonanza,Email Marketing,19694,1413,7.1748,1398,716,436,161,0.8175,29660.02,254.37,11560.19,Australia,Mobile,25-34,Female,Awareness
2025-11-12,Cart Abandonment Recovery,Affiliate,32632,1281,3.9256,1111,310,181,40,0.1226,6171.1,772.32,699.03,Australia,Mobile,55+,Female,Consideration
2025-11-12,Cart Abandonment Recovery,YouTube Ads,20329,563,2.7694,429,91,57,22,0.1082,3375.91,327.06,932.2,UAE,Mobile,55+,Male,Awareness
2025-11-13,Back to School,Organic Search,16956,784,4.6237,714,216,114,44,0.2595,3592.21,26.02,13705.57,Canada,Desktop,25-34,Other,Consideration
2025-11-13,Flash Weekend Deal,YouTube Ads,24645,945,3.8344,874,193,113,36,0.1461,5947.75,511.35,1063.15,United States,Desktop,45-54,Female,Conversion
2025-11-13,Holiday Gift Guide,YouTube Ads,24695,700,2.8346,614,157,84,20,0.081,3668.8,643.4,470.22,United States,Mobile,35-44,Male,Conversion
2025-11-14,Summer Sale Blast,YouTube Ads,31040,1000,3.2216,711,156,60,7,0.0226,1006.6,499.39,101.57,India,Mobile,35-44,Female,Awareness
2025-11-14,Summer Sale Blast,Referral,30086,2391,7.9472,2345,1067,647,314,1.0437,82980.39,26.97,307576.64,United States,Mobile,25-34,Female,Awareness
2025-11-14,Lead Gen Webinar,Referral,40615,3114,7.6671,2666,1072,809,431,1.0612,96499.63,40.66,237233.08,UAE,Mobile,45-54,Female,Retargeting
2025-11-15,Lead Gen Webinar,TikTok Ads,27438,1474,5.3721,1256,323,197,39,0.1421,3985.65,852.03,367.78,United Kingdom,Tablet,18-24,Female,Retargeting
2025-11-15,Mid-Season Sale,YouTube Ads,24530,780,3.1798,723,131,53,15,0.0611,869.76,465.72,86.76,India,Mobile,35-44,Female,Awareness
2025-11-16,Brand Awareness Drive,Email Marketing,21972,1794,8.1649,1711,666,380,143,0.6508,15857.12,170.73,9187.83,United States,Mobile,25-34,Female,Retargeting
2025-11-16,Summer Sale Blast,Google Ads,21998,1592,7.237,1396,340,167,60,0.2728,14398.42,1929.72,646.14,United Kingdom,Tablet,35-44,Female,Retargeting
2025-11-17,Free Trial Signup,Affiliate,21945,711,3.2399,652,166,91,34,0.1549,4437.25,307.79,1341.65,UAE,Mobile,25-34,Male,Consideration
2025-11-17,Anniversary Sale,TikTok Ads,25458,1284,5.0436,1081,120,24,9,0.0354,969.51,519.47,86.63,India,Mobile,45-54,Other,Consideration
2025-11-17,Mid-Season Sale,Facebook Ads,30877,1507,4.8807,1327,312,175,66,0.2138,5925.45,696.0,751.36,India,Desktop,45-54,Male,Conversion
2025-11-17,Anniversary Sale,TikTok Ads,21963,893,4.0659,761,224,96,13,0.0592,1745.64,263.32,562.93,United States,Desktop,25-34,Female,Awareness
2025-11-17,Flash Weekend Deal,Instagram Ads,39500,1519,3.8456,1197,210,127,34,0.0861,4303.33,943.48,356.11,Canada,Mobile,45-54,Female,Retargeting
2025-11-17,Cart Abandonment Recovery,Google Ads,26263,1707,6.4996,1409,577,395,165,0.6283,30197.93,2462.26,1126.43,India,Mobile,25-34,Male,Conversion
2025-11-17,Anniversary Sale,Facebook Ads,23845,1011,4.2399,850,274,155,45,0.1887,7063.3,726.77,871.88,United States,Mobile,55+,Female,Consideration
2025-11-18,Lead Gen Webinar,Google Ads,16707,907,5.4289,876,311,202,102,0.6105,19376.33,805.65,2305.06,UAE,Mobile,18-24,Male,Awareness
2025-11-18,Summer Sale Blast,Referral,20929,1555,7.4299,1366,611,443,226,1.0798,24896.09,102.19,24262.55,Australia,Tablet,35-44,Female,Consideration
2025-11-18,Holiday Gift Guide,Google Ads,31553,1445,4.5796,1286,527,347,132,0.4183,26625.7,946.96,2711.7,India,Mobile,55+,Female,Consideration
2025-11-18,Free Trial Signup,Facebook Ads,21415,1120,5.23,992,287,131,43,0.2008,3868.76,1012.08,282.26,UAE,Mobile,45-54,Male,Consideration
2025-11-18,New Year Kickoff,Facebook Ads,25796,1324,5.1326,1139,514,214,86,0.3334,17781.61,825.02,2055.29,United Kingdom,Mobile,25-34,Female,Consideration
2025-11-18,Influencer Collab,Affiliate,5076,193,3.8022,162,31,13,3,0.0591,188.13,216.34,-13.04,India,Mobile,25-34,Male,Conversion
2025-11-19,Referral Bonanza,Facebook Ads,36171,1511,4.1774,1321,425,244,64,0.1769,10346.78,1386.64,646.18,India,Mobile,18-24,Male,Consideration
2025-11-19,Flash Weekend Deal,TikTok Ads,18132,855,4.7154,653,134,69,19,0.1048,2611.47,404.28,545.96,Canada,Desktop,35-44,Male,Consideration
2025-11-20,Holiday Gift Guide,Google Ads,17423,950,5.4526,940,422,276,74,0.4247,10043.06,1218.05,724.52,United States,Desktop,35-44,Female,Awareness
2025-11-20,Anniversary Sale,Google Ads,21009,1075,5.1169,954,264,171,83,0.3951,16548.97,905.83,1726.94,Canada,Mobile,35-44,Male,Consideration
2025-11-20,App Install Campaign,YouTube Ads,20499,741,3.6148,566,128,73,15,0.0732,2444.0,891.15,174.25,United States,Desktop,55+,Female,Retargeting
2025-11-21,Customer Win-Back,TikTok Ads,21466,1040,4.8449,796,139,74,19,0.0885,2197.33,601.87,265.08,United Kingdom,Desktop,35-44,Female,Consideration
2025-11-21,Brand Awareness Drive,Referral,25985,1793,6.9001,1638,657,475,257,0.989,22205.4,87.15,25379.52,Australia,Mobile,35-44,Male,Loyalty
2025-11-22,Holiday Gift Guide,Affiliate,37546,1994,5.3108,1711,405,154,70,0.1864,4355.54,931.64,367.51,Singapore,Desktop,25-34,Female,Loyalty
2025-11-22,Flash Weekend Deal,Referral,30663,2330,7.5987,2077,1124,758,471,1.5361,73532.77,117.31,62582.44,India,Desktop,25-34,Male,Consideration
2025-11-23,Mid-Season Sale,Instagram Ads,22432,956,4.2618,786,269,128,34,0.1516,6793.69,776.09,775.37,United States,Mobile,35-44,Male,Awareness
2025-11-23,Back to School,Referral,36062,3407,9.4476,3372,1684,1309,639,1.7719,164919.29,79.57,207163.15,UAE,Mobile,45-54,Male,Retargeting
2025-11-23,App Install Campaign,Email Marketing,39177,2309,5.8938,2083,872,456,168,0.4288,33905.58,210.45,16010.99,Canada,Desktop,25-34,Other,Consideration
2025-11-24,Customer Win-Back,Affiliate,11215,319,2.8444,279,78,37,6,0.0535,287.75,208.31,38.14,United States,Desktop,25-34,Female,Retargeting
2025-11-24,Lead Gen Webinar,LinkedIn Ads,21783,594,2.7269,475,157,114,55,0.2525,19889.85,1799.74,1005.15,Brazil,Desktop,45-54,Male,Conversion
2025-11-24,Referral Bonanza,Email Marketing,37961,2706,7.1284,2478,987,591,203,0.5348,37705.98,218.88,17126.78,Singapore,Mobile,35-44,Male,Consideration
2025-11-25,Clearance Blowout,Google Ads,19893,1074,5.3989,975,285,214,78,0.3921,20088.8,780.91,2472.49,India,Mobile,18-24,Male,Consideration
2025-11-25,Summer Sale Blast,Referral,24681,1736,7.0338,1569,657,435,222,0.8995,33066.73,95.42,34553.88,UAE,Desktop,25-34,Male,Awareness
2025-11-25,Influencer Collab,YouTube Ads,22535,543,2.4096,411,59,27,8,0.0355,1279.78,518.96,146.6,Germany,Mobile,18-24,Male,Conversion
2025-11-26,Brand Awareness Drive,Google Ads,26349,1796,6.8162,1672,576,373,145,0.5503,13080.4,2648.0,393.97,Canada,Mobile,25-34,Male,Awareness
2025-11-26,App Install Campaign,Organic Search,5001,311,6.2188,307,133,71,27,0.5399,5532.16,126.13,4286.08,United States,Desktop,18-24,Female,Awareness
2025-11-26,Festive Mega Offer,Email Marketing,15044,908,6.0356,837,310,132,60,0.3988,13289.28,88.09,14986.03,South Africa,Desktop,25-34,Female,Conversion
2025-11-26,Clearance Blowout,Organic Search,43535,2583,5.9332,2524,919,731,236,0.5421,38075.47,129.0,29415.87,UAE,Mobile,25-34,Male,Awareness
2025-11-26,Customer Win-Back,Email Marketing,31995,2100,6.5635,1559,560,365,152,0.4751,35000.1,292.39,11870.35,UAE,Mobile,45-54,Female,Conversion
2025-11-27,Festive Mega Offer,YouTube Ads,36323,1140,3.1385,919,160,52,19,0.0523,2069.92,1150.99,79.84,India,Mobile,25-34,Female,Consideration
2025-11-28,Anniversary Sale,Google Ads,18300,1193,6.5191,1104,415,207,78,0.4262,14863.22,896.59,1557.75,United States,Mobile,45-54,Male,Awareness
2025-11-28,Lead Gen Webinar,Email Marketing,26506,2046,7.719,1924,677,420,191,0.7206,14970.0,274.11,5361.31,India,Mobile,35-44,Male,Awareness
2025-11-28,App Install Campaign,Instagram Ads,26064,1083,4.1552,914,163,82,14,0.0537,1878.18,387.46,384.74,United States,Mobile,45-54,Male,Awareness
2025-11-29,Back to School,Google Ads,24681,2089,8.464,2068,868,581,314,1.2722,28616.53,1991.77,1336.74,India,Mobile,45-54,Female,Retargeting
2025-11-29,Loyalty Rewards Push,Organic Search,16448,953,5.794,943,348,170,47,0.2857,10283.83,33.49,30607.17,United States,Desktop,18-24,Female,Conversion
2025-11-29,Cart Abandonment Recovery,Affiliate,22834,952,4.1692,757,200,119,47,0.2058,8415.0,631.4,1232.75,UAE,Mobile,35-44,Female,Loyalty
2025-11-29,Referral Bonanza,Instagram Ads,22668,870,3.838,670,145,82,26,0.1147,3102.07,571.14,443.14,United States,Desktop,35-44,Female,Retargeting
2025-11-29,Cart Abandonment Recovery,Instagram Ads,28764,1278,4.4431,1155,240,123,37,0.1286,4315.68,588.42,633.44,Australia,Desktop,25-34,Female,Loyalty
2025-11-30,Free Trial Signup,Referral,34880,2420,6.9381,2110,972,563,267,0.7655,29318.24,101.71,28725.33,United Kingdom,Mobile,35-44,Male,Retargeting
2025-11-30,Product Launch Q3,Instagram Ads,27816,868,3.1205,720,217,104,33,0.1186,2613.97,615.41,324.75,India,Mobile,25-34,Male,Awareness
2025-12-01,Cart Abandonment Recovery,YouTube Ads,16988,520,3.061,443,103,43,8,0.0471,1057.98,428.03,147.17,United States,Desktop,25-34,Female,Loyalty
2025-12-01,Free Trial Signup,Affiliate,13585,529,3.894,483,106,64,23,0.1693,1263.13,411.59,206.89,India,Desktop,35-44,Other,Conversion
2025-12-01,Summer Sale Blast,Referral,30507,2002,6.5624,1907,683,521,237,0.7769,19237.6,64.1,29911.86,United States,Mobile,45-54,Female,Consideration
2025-12-01,Product Launch Q1,Referral,25478,1779,6.9825,1557,614,441,187,0.734,18630.8,139.5,13255.41,India,Desktop,35-44,Male,Retargeting
2025-12-01,Mid-Season Sale,Referral,37553,2258,6.0128,2175,742,611,350,0.932,86284.3,145.48,59210.08,United States,Desktop,18-24,Female,Awareness
2025-12-01,Holiday Gift Guide,Facebook Ads,8619,394,4.5713,324,87,39,17,0.1972,3701.83,194.51,1803.16,South Africa,Mobile,25-34,Male,Awareness
2025-12-02,Holiday Gift Guide,Affiliate,13852,590,4.2593,508,104,60,21,0.1516,1726.77,223.91,671.19,India,Desktop,25-34,Female,Conversion
2025-12-02,App Install Campaign,YouTube Ads,33600,1213,3.6101,1086,273,134,43,0.128,4342.23,998.72,334.78,United States,Mobile,25-34,Male,Awareness
2025-12-02,Flash Weekend Deal,Referral,30633,2123,6.9304,1972,756,511,224,0.7312,25232.43,143.43,17492.16,Germany,Tablet,25-34,Male,Conversion
2025-12-02,Anniversary Sale,Referral,24238,1990,8.2102,1963,920,638,305,1.2584,79133.03,130.33,60617.43,Singapore,Tablet,45-54,Male,Awareness
2025-12-02,Loyalty Rewards Push,Affiliate,19383,634,3.2709,572,141,76,19,0.098,3371.92,310.45,986.14,India,Desktop,18-24,Female,Retargeting
2025-12-03,Brand Awareness Drive,LinkedIn Ads,18602,511,2.747,449,136,100,51,0.2742,25675.43,1536.46,1571.08,UAE,Mobile,45-54,Female,Retargeting
2025-12-04,Product Launch Q3,TikTok Ads,14440,739,5.1177,543,125,55,5,0.0346,632.95,470.31,34.58,India,Mobile,25-34,Male,Awareness
2025-12-04,Brand Awareness Drive,TikTok Ads,17636,902,5.1145,621,94,34,13,0.0737,1333.69,353.82,276.94,Singapore,Mobile,18-24,Male,Consideration
2025-12-04,Lead Gen Webinar,Email Marketing,20386,1228,6.0237,1166,506,278,92,0.4513,8141.24,179.01,4447.92,UAE,Mobile,18-24,Female,Retargeting
2025-12-04,New Year Kickoff,Facebook Ads,25584,1153,4.5067,1098,174,115,36,0.1407,3697.0,639.49,478.12,United States,Mobile,35-44,Male,Consideration
2025-12-04,Customer Win-Back,Referral,22677,2060,9.0841,1855,860,618,253,1.1157,61395.64,139.7,43848.2,Germany,Mobile,45-54,Female,Consideration
2025-12-04,Free Trial Signup,YouTube Ads,20497,831,4.0543,569,135,73,24,0.1171,3764.64,799.33,370.97,United States,Mobile,25-34,Male,Conversion
2025-12-05,Back to School,LinkedIn Ads,25850,803,3.1064,688,263,201,89,0.3443,27010.94,1801.96,1398.98,United States,Desktop,55+,Male,Consideration
2025-12-05,Lead Gen Webinar,TikTok Ads,30322,1587,5.2338,1252,242,131,38,0.1253,3065.8,590.55,419.14,United States,Tablet,18-24,Male,Loyalty
2025-12-05,Festive Mega Offer,YouTube Ads,19987,721,3.6073,563,143,61,13,0.065,2306.12,813.27,183.56,India,Desktop,35-44,Female,Awareness
2025-12-05,Festive Mega Offer,Referral,38044,2325,6.1113,2114,791,458,227,0.5967,63446.13,56.89,111424.22,Australia,Desktop,35-44,Other,Awareness
2025-12-05,Mid-Season Sale,Organic Search,28508,1546,5.423,1530,424,222,82,0.2876,13668.01,78.83,17238.59,Canada,Mobile,25-34,Male,Awareness
2025-12-06,Lead Gen Webinar,Google Ads,40312,2114,5.2441,1965,953,614,145,0.3597,15061.98,3282.08,358.92,Germany,Desktop,25-34,Female,Awareness
2025-12-06,Holiday Gift Guide,Email Marketing,15305,1495,9.768,1259,574,343,150,0.9801,26395.88,156.56,16759.91,India,Desktop,25-34,Male,Consideration
2025-12-06,Anniversary Sale,Affiliate,21755,769,3.5348,641,148,78,34,0.1563,5113.78,404.24,1165.04,United States,Tablet,35-44,Female,Conversion
2025-12-06,Referral Bonanza,Referral,24426,1254,5.1339,1148,503,338,149,0.61,12335.53,122.38,9979.69,United States,Mobile,45-54,Male,Awareness
2025-12-06,Anniversary Sale,Facebook Ads,6564,244,3.7172,204,43,25,4,0.0609,632.9,199.9,216.61,India,Mobile,45-54,Male,Conversion
2025-12-07,Holiday Gift Guide,YouTube Ads,21916,880,4.0153,775,163,93,21,0.0958,3894.09,973.34,300.07,India,Mobile,25-34,Female,Consideration
2025-12-07,Flash Weekend Deal,Email Marketing,33120,1915,5.782,1844,808,542,274,0.8273,33961.96,144.84,23347.91,India,Mobile,55+,Female,Conversion
2025-12-07,Lead Gen Webinar,Email Marketing,34909,2687,7.6972,2476,997,652,229,0.656,18936.52,237.25,7881.67,India,Desktop,45-54,Male,Awareness
2025-12-07,Loyalty Rewards Push,Facebook Ads,681,36,5.2863,30,9,6,3,0.4405,463.41,81.01,472.04,Australia,Desktop,25-34,Female,Awareness
2025-12-07,Referral Bonanza,TikTok Ads,24585,1038,4.2221,767,85,38,7,0.0285,553.45,338.41,63.54,India,Desktop,35-44,Female,Awareness
2025-12-08,App Install Campaign,Email Marketing,7540,713,9.4562,683,234,143,62,0.8223,5332.41,165.87,3114.81,India,Desktop,25-34,Female,Awareness
2025-12-08,Customer Win-Back,TikTok Ads,16399,980,5.976,796,132,68,14,0.0854,490.96,368.02,33.41,Australia,Mobile,35-44,Other,Loyalty
2025-12-08,Referral Bonanza,TikTok Ads,28238,999,3.5378,676,165,79,20,0.0708,1567.9,354.64,342.11,India,Mobile,25-34,Male,Consideration
2025-12-08,Product Launch Q3,Referral,25576,1619,6.3302,1373,607,449,198,0.7742,55754.68,45.22,123196.51,UAE,Mobile,35-44,Female,Awareness
2025-12-08,Product Launch Q1,TikTok Ads,33623,1755,5.2196,1302,261,105,20,0.0595,800.18,595.91,34.28,India,Mobile,25-34,Male,Conversion
2025-12-09,Holiday Gift Guide,TikTok Ads,33920,2086,6.1498,1683,315,127,38,0.112,2375.05,965.23,146.06,United Kingdom,Tablet,25-34,Male,Consideration
2025-12-09,Referral Bonanza,Facebook Ads,23090,639,2.7674,535,207,114,33,0.1429,7175.14,467.91,1433.44,United Kingdom,Mobile,35-44,Other,Consideration
